"country","date","outcome","population"
"Netherlands",2019-07-30,3007,17100114.1202186
"Netherlands",2019-08-06,2731,17100836.1147541
"Netherlands",2019-08-13,2628,17101558.1092896
"Netherlands",2019-08-20,2612,17102280.1038251
"Netherlands",2019-08-27,2615,17103002.0983607
"Netherlands",2019-09-03,2782,17103724.0928962
"Netherlands",2019-09-10,2555,17104446.0874317
"Netherlands",2019-09-17,2640,17105168.0819672
"Netherlands",2019-09-24,2580,17105890.0765027
"Netherlands",2019-10-01,2753,17106612.0710382
"Netherlands",2019-10-08,2713,17107334.0655738
"Netherlands",2019-10-15,2911,17108056.0601093
"Netherlands",2019-10-22,2877,17108778.0546448
"Netherlands",2019-10-29,2867,17109500.0491803
"Netherlands",2019-11-05,2852,17110222.0437158
"Netherlands",2019-11-12,3011,17110944.0382514
"Netherlands",2019-11-19,3057,17111666.0327869
"Netherlands",2019-11-26,3019,17112388.0273224
"Netherlands",2019-12-03,3037,17113110.0218579
"Netherlands",2019-12-10,3013,17113832.0163934
"Netherlands",2019-12-17,3148,17114554.010929
"Netherlands",2019-12-24,3235,17115276.0054645
"Netherlands",2020-01-15,3364,17117545.1311475
"Netherlands",2020-01-22,3154,17118267.1256831
"Netherlands",2020-01-29,3044,17118989.1202186
"Netherlands",2020-02-05,3160,17119711.1147541
"Netherlands",2020-02-12,3192,17120433.1092896
"Netherlands",2020-02-19,3198,17121155.1038251
"Netherlands",2020-02-26,2957,17121877.0983607
"Netherlands",2020-03-04,3094,17122599.0928962
"Netherlands",2020-03-11,3099,17123321.0874317
"Netherlands",2020-03-18,3216,17124043.0819672
"Netherlands",2020-03-25,3610,17124765.0765027
"Netherlands",2020-04-01,4456,17125487.0710382
"Netherlands",2020-04-08,5083,17126209.0655738
"Netherlands",2020-04-15,4974,17126931.0601093
"Netherlands",2020-04-22,4297,17127653.0546448
"Netherlands",2020-04-29,3900,17128375.0491803
"Netherlands",2020-05-06,3375,17129097.0437158
"Netherlands",2020-05-13,2978,17129819.0382514
"Netherlands",2020-05-20,2767,17130541.0327869
"Netherlands",2020-05-27,2764,17131263.0273224
"Netherlands",2020-06-03,2716,17131985.0218579
"Netherlands",2020-06-10,2676,17132707.0163934
"Netherlands",2020-06-17,2680,17133429.010929
"Ecuador",2018-01-08,1496,16941820.5835616
"Ecuador",2018-01-15,1494,16947554.8876712
"Ecuador",2018-01-22,1489,16953289.1917808
"Ecuador",2018-01-29,1577,16959023.4958904
"Ecuador",2018-02-05,1417,16964757.8
"Ecuador",2018-02-12,1391,16970492.1041096
"Ecuador",2018-02-19,1496,16976226.4082192
"Ecuador",2018-02-26,1447,16981960.7123288
"Ecuador",2018-03-05,1408,16987695.0164384
"Ecuador",2018-03-12,1425,16993429.3205479
"Ecuador",2018-03-19,1394,16999163.6246575
"Ecuador",2018-03-26,1279,17004897.9287671
"Ecuador",2018-04-02,1329,17010632.2328767
"Ecuador",2018-04-09,1379,17016366.5369863
"Ecuador",2018-04-16,1366,17022100.8410959
"Ecuador",2018-04-23,1329,17027835.1452055
"Ecuador",2018-04-30,1312,17033569.4493151
"Ecuador",2018-05-07,1352,17039303.7534247
"Ecuador",2018-05-14,1272,17045038.0575342
"Ecuador",2018-05-21,1422,17050772.3616438
"Ecuador",2018-05-28,1283,17056506.6657534
"Ecuador",2018-06-04,1246,17062240.969863
"Ecuador",2018-06-11,1363,17067975.2739726
"Ecuador",2018-06-18,1357,17073709.5780822
"Ecuador",2018-06-25,1308,17079443.8821918
"Ecuador",2018-07-02,1387,17085151.5972603
"Ecuador",2018-07-09,1412,17090699.7780822
"Ecuador",2018-07-16,1364,17096247.9589041
"Ecuador",2018-07-23,1315,17101796.139726
"Ecuador",2018-07-30,1278,17107344.3205479
"Ecuador",2018-08-06,1361,17112892.5013699
"Ecuador",2018-08-13,1354,17118440.6821918
"Ecuador",2018-08-20,1430,17123988.8630137
"Ecuador",2018-08-27,1310,17129537.0438356
"Ecuador",2018-09-03,1438,17135085.2246575
"Ecuador",2018-09-10,1355,17140633.4054795
"Ecuador",2018-09-17,1368,17146181.5863014
"Ecuador",2018-09-24,1292,17151729.7671233
"Ecuador",2018-10-01,1348,17157277.9479452
"Ecuador",2018-10-08,1394,17162826.1287671
"Ecuador",2018-10-15,1308,17168374.309589
"Ecuador",2018-10-22,1317,17173922.490411
"Ecuador",2018-10-29,1302,17179470.6712329
"Ecuador",2018-11-05,1364,17185018.8520548
"Ecuador",2018-11-12,1382,17190567.0328767
"Ecuador",2018-11-19,1320,17196115.2136986
"Ecuador",2018-11-26,1325,17201663.3945205
"Ecuador",2018-12-03,1318,17207211.5753425
"Ecuador",2018-12-10,1361,17212759.7561644
"Ecuador",2018-12-17,1417,17218307.9369863
"Ecuador",2018-12-24,1388,17223856.1178082
"Ecuador",2017-01-08,1385,16645088.1643836
"Ecuador",2017-01-15,1405,16650731.1232877
"Ecuador",2017-01-22,1322,16656374.0821918
"Ecuador",2017-01-29,1319,16662017.0410959
"Ecuador",2017-02-05,1365,16667660
"Ecuador",2017-02-12,1402,16673302.9589041
"Ecuador",2017-02-19,1400,16678945.9178082
"Ecuador",2017-02-26,1463,16684588.8767123
"Ecuador",2017-03-05,1481,16690231.8356164
"Ecuador",2017-03-12,1532,16695874.7945205
"Ecuador",2017-03-19,1491,16701517.7534247
"Ecuador",2017-03-26,1489,16707160.7123288
"Ecuador",2017-04-02,1453,16712803.6712329
"Ecuador",2017-04-09,1449,16718446.630137
"Ecuador",2017-04-16,1411,16724089.5890411
"Ecuador",2017-04-23,1430,16729732.5479452
"Ecuador",2017-04-30,1349,16735375.5068493
"Ecuador",2017-05-07,1354,16741018.4657534
"Ecuador",2017-05-14,1385,16746661.4246575
"Ecuador",2017-05-21,1339,16752304.3835616
"Ecuador",2017-05-28,1316,16757947.3424658
"Ecuador",2017-06-04,1382,16763590.3013699
"Ecuador",2017-06-11,1338,16769233.260274
"Ecuador",2017-06-18,1348,16774876.2191781
"Ecuador",2017-06-25,1322,16780519.1780822
"Ecuador",2017-07-02,1310,16786175.1863014
"Ecuador",2017-07-09,1312,16791909.490411
"Ecuador",2017-07-16,1360,16797643.7945205
"Ecuador",2017-07-23,1314,16803378.0986301
"Ecuador",2017-07-30,1334,16809112.4027397
"Ecuador",2017-08-06,1359,16814846.7068493
"Ecuador",2017-08-13,1269,16820581.0109589
"Ecuador",2017-08-20,1291,16826315.3150685
"Ecuador",2017-08-27,1201,16832049.6191781
"Ecuador",2017-09-03,1308,16837783.9232877
"Ecuador",2017-09-10,1241,16843518.2273973
"Ecuador",2017-09-17,1185,16849252.5315068
"Ecuador",2017-09-24,1256,16854986.8356164
"Ecuador",2017-10-01,1220,16860721.139726
"Ecuador",2017-10-08,1311,16866455.4438356
"Ecuador",2017-10-15,1221,16872189.7479452
"Ecuador",2017-10-22,1258,16877924.0520548
"Ecuador",2017-10-29,1300,16883658.3561644
"Ecuador",2017-11-05,1262,16889392.660274
"Ecuador",2017-11-12,1321,16895126.9643836
"Ecuador",2017-11-19,1265,16900861.2684931
"Ecuador",2017-11-26,1263,16906595.5726027
"Ecuador",2017-12-03,1280,16912329.8767123
"Ecuador",2017-12-10,1283,16918064.1808219
"Ecuador",2017-12-17,1228,16923798.4849315
"Ecuador",2017-12-24,1277,16929532.7890411
"Ecuador",2016-01-08,1359,16357669.4153005
"Ecuador",2016-01-15,1244,16363007.2786885
"Ecuador",2016-01-22,1251,16368345.1420765
"Ecuador",2016-01-29,1244,16373683.0054645
"Ecuador",2016-02-05,1264,16379020.8688525
"Ecuador",2016-02-12,1383,16384358.7322404
"Ecuador",2016-02-19,1294,16389696.5956284
"Ecuador",2016-02-26,1270,16395034.4590164
"Ecuador",2016-03-04,1317,16400372.3224044
"Ecuador",2016-03-11,1382,16405710.1857924
"Ecuador",2016-03-18,1458,16411048.0491803
"Ecuador",2016-03-25,1397,16416385.9125683
"Ecuador",2016-04-01,1454,16421723.7759563
"Ecuador",2016-04-08,1438,16427061.6393443
"Ecuador",2016-04-15,1333,16432399.5027322
"Ecuador",2016-04-22,1952,16437737.3661202
"Ecuador",2016-04-29,1312,16443075.2295082
"Ecuador",2016-05-06,1256,16448413.0928962
"Ecuador",2016-05-13,1299,16453750.9562842
"Ecuador",2016-05-20,1233,16459088.8196721
"Ecuador",2016-05-27,1257,16464426.6830601
"Ecuador",2016-06-03,1250,16469764.5464481
"Ecuador",2016-06-10,1260,16475102.4098361
"Ecuador",2016-06-17,1250,16480440.273224
"Ecuador",2016-06-24,1271,16485778.136612
"Ecuador",2016-07-01,1292,16491116
"Ecuador",2016-07-08,1212,16496758.9589041
"Ecuador",2016-07-15,1254,16502401.9178082
"Ecuador",2016-07-22,1218,16508044.8767123
"Ecuador",2016-07-29,1226,16513687.8356164
"Ecuador",2016-08-05,1261,16519330.7945205
"Ecuador",2016-08-12,1261,16524973.7534247
"Ecuador",2016-08-19,1294,16530616.7123288
"Ecuador",2016-08-26,1220,16536259.6712329
"Ecuador",2016-09-02,1270,16541902.630137
"Ecuador",2016-09-09,1271,16547545.5890411
"Ecuador",2016-09-16,1236,16553188.5479452
"Ecuador",2016-09-23,1242,16558831.5068493
"Ecuador",2016-09-30,1236,16564474.4657534
"Ecuador",2016-10-07,1310,16570117.4246575
"Ecuador",2016-10-14,1259,16575760.3835616
"Ecuador",2016-10-21,1282,16581403.3424658
"Ecuador",2016-10-28,1213,16587046.3013699
"Ecuador",2016-11-04,1252,16592689.260274
"Ecuador",2016-11-11,1350,16598332.2191781
"Ecuador",2016-11-18,1346,16603975.1780822
"Ecuador",2016-11-25,1210,16609618.1369863
"Ecuador",2016-12-02,1195,16615261.0958904
"Ecuador",2016-12-09,1285,16620904.0547945
"Ecuador",2016-12-16,1189,16626547.0136986
"Ecuador",2016-12-23,1237,16632189.9726027
"Ecuador",2020-01-08,1623,17514247.0901639
"Ecuador",2020-01-15,1567,17519399.6065574
"Ecuador",2020-01-22,1510,17524552.1229508
"Ecuador",2020-01-29,1399,17529704.6393443
"Ecuador",2020-02-05,1358,17534857.1557377
"Ecuador",2020-02-12,1399,17540009.6721311
"Ecuador",2020-02-19,1446,17545162.1885246
"Ecuador",2020-02-26,1493,17550314.704918
"Ecuador",2020-03-04,1485,17555467.2213115
"Ecuador",2020-03-11,1430,17560619.7377049
"Ecuador",2020-03-18,1313,17565772.2540984
"Ecuador",2020-03-25,1624,17570924.7704918
"Ecuador",2020-04-01,4536,17576077.2868852
"Ecuador",2020-04-08,6870,17581229.8032787
"Ecuador",2020-04-15,5500,17586382.3196721
"Ecuador",2020-04-22,3780,17591534.8360656
"Ecuador",2020-04-29,2935,17596687.352459
"Ecuador",2020-05-06,2493,17601839.8688525
"Ecuador",2020-05-13,2321,17606992.3852459
"Ecuador",2020-05-20,2043,17612144.9016393
"Ecuador",2020-05-27,1992,17617297.4180328
"Ecuador",2020-06-03,1981,17622449.9344262
"Ecuador",2020-06-10,1979,17627602.4508197
"Ecuador",2020-06-17,1987,17632754.9672131
"Ecuador",2020-06-24,1981,17637907.4836066
"Ecuador",2020-07-01,1868,17643060
"Spain",2016-01-10,8658,46651992.5409836
"Spain",2016-01-17,8671,46651269.8196721
"Spain",2016-01-24,8791,46650547.0983607
"Spain",2016-01-31,8491,46649824.3770492
"Spain",2016-02-07,8461,46649101.6557377
"Spain",2016-02-14,8556,46648378.9344262
"Spain",2016-02-21,8479,46647656.2131148
"Spain",2016-02-28,8670,46646933.4918033
"Spain",2016-03-06,8645,46646210.7704918
"Spain",2016-03-13,8653,46645488.0491803
"Spain",2016-03-20,8811,46644765.3278688
"Spain",2016-03-27,8291,46644042.6065574
"Spain",2016-04-03,8375,46643319.8852459
"Spain",2016-04-10,7998,46642597.1639344
"Spain",2016-04-17,7859,46641874.442623
"Spain",2016-04-24,7589,46641151.7213115
"Spain",2016-05-01,7462,46640429
"Spain",2016-05-08,7606,46639706.2786885
"Spain",2016-05-15,7374,46638983.557377
"Spain",2016-05-22,7533,46638260.8360656
"Spain",2016-05-29,7304,46637538.1147541
"Spain",2016-06-05,7255,46636815.3934426
"Spain",2016-06-12,7576,46636092.6721312
"Spain",2016-06-19,7140,46635369.9508197
"Spain",2016-06-26,7173,46634647.2295082
"Spain",2016-07-03,7345,46634203.8438356
"Spain",2016-07-10,7505,46634458.7972603
"Spain",2016-07-17,7423,46634713.7506849
"Spain",2016-07-24,7377,46634968.7041096
"Spain",2016-07-31,7295,46635223.6575342
"Spain",2016-08-07,7425,46635478.6109589
"Spain",2016-08-14,7233,46635733.5643836
"Spain",2016-08-21,7102,46635988.5178082
"Spain",2016-08-28,7184,46636243.4712329
"Spain",2016-09-04,7100,46636498.4246575
"Spain",2016-09-11,7203,46636753.3780822
"Spain",2016-09-18,6641,46637008.3315068
"Spain",2016-09-25,6956,46637263.2849315
"Spain",2016-10-02,7036,46637518.2383562
"Spain",2016-10-09,7072,46637773.1917808
"Spain",2016-10-16,7036,46638028.1452055
"Spain",2016-10-23,7185,46638283.0986301
"Spain",2016-10-30,7512,46638538.0520548
"Spain",2016-11-06,7244,46638793.0054795
"Spain",2016-11-13,7775,46639047.9589041
"Spain",2016-11-20,8076,46639302.9123288
"Spain",2016-11-27,8090,46639557.8657534
"Spain",2016-12-04,8321,46639812.8191781
"Spain",2016-12-11,8124,46640067.7726027
"Spain",2016-12-18,8612,46640322.7260274
"Spain",2016-12-25,8980,46640577.6794521
"Spain",2017-01-08,10726,46641087.5863014
"Spain",2017-01-15,11414,46641342.539726
"Spain",2017-01-22,11334,46641597.4931507
"Spain",2017-01-29,11068,46641852.4465753
"Spain",2017-02-05,10636,46642107.4
"Spain",2017-02-12,9660,46642362.3534247
"Spain",2017-02-19,9017,46642617.3068493
"Spain",2017-02-26,8670,46642872.260274
"Spain",2017-03-05,8371,46643127.2136986
"Spain",2017-03-12,8213,46643382.1671233
"Spain",2017-03-19,7906,46643637.1205479
"Spain",2017-03-26,7875,46643892.0739726
"Spain",2017-04-02,7827,46644147.0273973
"Spain",2017-04-09,7814,46644401.9808219
"Spain",2017-04-16,7800,46644656.9342466
"Spain",2017-04-23,7574,46644911.8876712
"Spain",2017-04-30,7661,46645166.8410959
"Spain",2017-05-07,7520,46645421.7945205
"Spain",2017-05-14,7622,46645676.7479452
"Spain",2017-05-21,7494,46645931.7013699
"Spain",2017-05-28,7666,46646186.6547945
"Spain",2017-06-04,7092,46646441.6082192
"Spain",2017-06-11,7067,46646696.5616438
"Spain",2017-06-18,7819,46646951.5150685
"Spain",2017-06-25,7991,46647206.4684931
"Spain",2017-07-02,7137,46647549.4876712
"Spain",2017-07-09,7156,46648420.9013699
"Spain",2017-07-16,7214,46649292.3150685
"Spain",2017-07-23,7259,46650163.7287671
"Spain",2017-07-30,7110,46651035.1424658
"Spain",2017-08-06,7596,46651906.5561644
"Spain",2017-08-13,7186,46652777.969863
"Spain",2017-08-20,7118,46653649.3835616
"Spain",2017-08-27,7219,46654520.7972603
"Spain",2017-09-03,7013,46655392.2109589
"Spain",2017-09-10,6680,46656263.6246575
"Spain",2017-09-17,6730,46657135.0383562
"Spain",2017-09-24,7091,46658006.4520548
"Spain",2017-10-01,7367,46658877.8657534
"Spain",2017-10-08,7388,46659749.2794521
"Spain",2017-10-15,7234,46660620.6931507
"Spain",2017-10-22,7392,46661492.1068493
"Spain",2017-10-29,7308,46662363.5205479
"Spain",2017-11-05,7511,46663234.9342466
"Spain",2017-11-12,7632,46664106.3479452
"Spain",2017-11-19,8063,46664977.7616438
"Spain",2017-11-26,8169,46665849.1753425
"Spain",2017-12-03,8257,46666720.5890411
"Spain",2017-12-10,8620,46667592.0027397
"Spain",2017-12-17,9262,46668463.4164384
"Spain",2017-12-24,9628,46669334.830137
"Spain",2018-01-07,11204,46671077.6575342
"Spain",2018-01-14,10905,46671949.0712329
"Spain",2018-01-21,10981,46672820.4849315
"Spain",2018-01-28,10324,46673691.8986301
"Spain",2018-02-04,9893,46674563.3123288
"Spain",2018-02-11,10015,46675434.7260274
"Spain",2018-02-18,10105,46676306.139726
"Spain",2018-02-25,9656,46677177.5534247
"Spain",2018-03-04,9599,46678048.9671233
"Spain",2018-03-11,9203,46678920.3808219
"Spain",2018-03-18,8862,46679791.7945205
"Spain",2018-03-25,8616,46680663.2082192
"Spain",2018-04-01,8628,46681534.6219178
"Spain",2018-04-08,8414,46682406.0356164
"Spain",2018-04-15,8335,46683277.4493151
"Spain",2018-04-22,8112,46684148.8630137
"Spain",2018-04-29,7735,46685020.2767123
"Spain",2018-05-06,7359,46685891.690411
"Spain",2018-05-13,7595,46686763.1041096
"Spain",2018-05-20,7511,46687634.5178082
"Spain",2018-05-27,7527,46688505.9315068
"Spain",2018-06-03,7306,46689377.3452055
"Spain",2018-06-10,7109,46690248.7589041
"Spain",2018-06-17,7154,46691120.1726027
"Spain",2018-06-24,7713,46691991.5863014
"Spain",2018-07-01,7698,46692863
"Spain",2018-07-08,7305,46693705.2821918
"Spain",2018-07-15,7366,46694547.5643836
"Spain",2018-07-22,7186,46695389.8465753
"Spain",2018-07-29,7155,46696232.1287671
"Spain",2018-08-05,7731,46697074.4109589
"Spain",2018-08-12,8003,46697916.6931507
"Spain",2018-08-19,7194,46698758.9753425
"Spain",2018-08-26,7015,46699601.2575342
"Spain",2018-09-02,6927,46700443.539726
"Spain",2018-09-09,6906,46701285.8219178
"Spain",2018-09-16,6834,46702128.1041096
"Spain",2018-09-23,7153,46702970.3863014
"Spain",2018-09-30,7230,46703812.6684932
"Spain",2018-10-07,7210,46704654.9506849
"Spain",2018-10-14,7437,46705497.2328767
"Spain",2018-10-21,7350,46706339.5150685
"Spain",2018-10-28,7327,46707181.7972603
"Spain",2018-11-04,7794,46708024.0794521
"Spain",2018-11-11,8012,46708866.3616438
"Spain",2018-11-18,7999,46709708.6438356
"Spain",2018-11-25,7932,46710550.9260274
"Spain",2018-12-02,7929,46711393.2082192
"Spain",2018-12-09,8051,46712235.490411
"Spain",2018-12-16,8312,46713077.7726027
"Spain",2018-12-23,8427,46713920.0547945
"Spain",2019-01-06,9127,46715604.6191781
"Spain",2019-01-13,10019,46716446.9013699
"Spain",2019-01-20,10473,46717289.1835616
"Spain",2019-01-27,10141,46718131.4657534
"Spain",2019-02-03,9964,46718973.7479452
"Spain",2019-02-10,9676,46719816.030137
"Spain",2019-02-17,9357,46720658.3123288
"Spain",2019-02-24,9210,46721500.5945205
"Spain",2019-03-03,8919,46722342.8767123
"Spain",2019-03-10,8588,46723185.1589041
"Spain",2019-03-17,8202,46724027.4410959
"Spain",2019-03-24,8022,46724869.7232877
"Spain",2019-03-31,8169,46725712.0054795
"Spain",2019-04-07,8081,46726554.2876712
"Spain",2019-04-14,8049,46727396.569863
"Spain",2019-04-21,7802,46728238.8520548
"Spain",2019-04-28,7754,46729081.1342466
"Spain",2019-05-05,7742,46729923.4164384
"Spain",2019-05-12,7726,46730765.6986301
"Spain",2019-05-19,7535,46731607.9808219
"Spain",2019-05-26,7429,46732450.2630137
"Spain",2019-06-02,7619,46733292.5452055
"Spain",2019-06-09,7512,46734134.8273973
"Spain",2019-06-16,7010,46734977.109589
"Spain",2019-06-23,7399,46735819.3917808
"Spain",2019-06-30,7566,46736661.6739726
"Spain",2019-07-07,8048,46737077.0983607
"Spain",2019-07-14,7457,46737421.3797814
"Spain",2019-07-21,7293,46737765.6612022
"Spain",2019-07-28,7461,46738109.942623
"Spain",2019-08-04,7128,46738454.2240437
"Spain",2019-08-11,7313,46738798.5054645
"Spain",2019-08-18,7117,46739142.7868852
"Spain",2019-08-25,6908,46739487.068306
"Spain",2019-09-01,6894,46739831.3497268
"Spain",2019-09-08,6890,46740175.6311475
"Spain",2019-09-15,6928,46740519.9125683
"Spain",2019-09-22,6994,46740864.1939891
"Spain",2019-09-29,7019,46741208.4754098
"Spain",2019-10-06,6963,46741552.7568306
"Spain",2019-10-13,7297,46741897.0382514
"Spain",2019-10-20,7292,46742241.3196721
"Spain",2019-10-27,7516,46742585.6010929
"Spain",2019-11-03,7668,46742929.8825137
