"date","country","outcome","population"
2012-10-19,"Russia",36296,143042749
2012-10-26,"Russia",35681,143047647
2012-11-02,"Russia",35596,143052546
2012-11-09,"Russia",35759,143057444
2012-11-16,"Russia",35841,143062342
2012-11-23,"Russia",34860,143067240
2012-11-30,"Russia",35303,143072138
2012-12-07,"Russia",36091,143077036
2012-12-14,"Russia",37183,143081934
2012-12-21,"Russia",39295,143086832
2012-12-28,"Russia",40755,143091730
2013-01-06,"Russia",48137,143098028
2013-01-13,"Russia",38833,143102926
2013-01-20,"Russia",38033,143107824
2013-01-27,"Russia",36988,143112722
2013-02-03,"Russia",36501,143117620
2013-02-10,"Russia",36708,143122518
2013-02-17,"Russia",36657,143127416
2013-02-24,"Russia",37450,143132314
2013-03-03,"Russia",38025,143137213
2013-03-10,"Russia",38551,143142111
2013-03-17,"Russia",38741,143147009
2013-03-24,"Russia",37390,143151907
2013-03-31,"Russia",36381,143156805
2013-04-07,"Russia",36909,143161703
2013-04-14,"Russia",35666,143166601
2013-04-21,"Russia",36207,143171499
2013-04-28,"Russia",35824,143176397
2013-05-05,"Russia",35898,143181295
2013-05-12,"Russia",37120,143186193
2013-05-19,"Russia",36438,143191091
2013-05-26,"Russia",35059,143195990
2013-06-02,"Russia",34201,143200888
2013-06-09,"Russia",34067,143205786
2013-06-16,"Russia",34954,143210684
2013-06-23,"Russia",35520,143215582
2013-06-30,"Russia",36560,143220480
2013-07-07,"Russia",34845,143225793
2013-07-14,"Russia",33993,143231107
2013-07-21,"Russia",33659,143236420
2013-07-28,"Russia",32560,143241734
2013-08-04,"Russia",33191,143247047
2013-08-11,"Russia",34013,143252360
2013-08-18,"Russia",34015,143257674
2013-08-25,"Russia",33180,143262987
2013-09-01,"Russia",32133,143268301
2013-09-08,"Russia",33189,143273614
2013-09-15,"Russia",34361,143278927
2013-09-22,"Russia",35640,143284241
2013-09-29,"Russia",37105,143289554
2013-10-06,"Russia",37597,143294868
2013-10-13,"Russia",37230,143300181
2013-10-20,"Russia",35993,143305494
2013-10-27,"Russia",34940,143310808
2013-11-03,"Russia",34180,143316121
2013-11-10,"Russia",34026,143321435
2013-11-17,"Russia",34051,143326748
2013-11-24,"Russia",34107,143332061
2013-12-01,"Russia",34264,143337375
2013-12-08,"Russia",34776,143342688
2013-12-15,"Russia",35750,143348002
2013-12-22,"Russia",35797,143353315
2013-12-29,"Russia",35160,143358628
2014-01-06,"Russia",39058,143364701
2014-01-13,"Russia",38456,143370014
2014-01-20,"Russia",36624,143375328
2014-01-27,"Russia",36602,143380641
2014-02-03,"Russia",36604,143385955
2014-02-10,"Russia",37490,143391268
2014-02-17,"Russia",37066,143396581
2014-02-24,"Russia",36267,143401895
2014-03-03,"Russia",35905,143407208
2014-03-10,"Russia",36525,143412522
2014-03-17,"Russia",37502,143417835
2014-03-24,"Russia",36776,143423148
2014-03-31,"Russia",35969,143428462
2014-04-07,"Russia",36094,143433775
2014-04-14,"Russia",35843,143439089
2014-04-21,"Russia",36584,143444402
2014-04-28,"Russia",36849,143449715
2014-05-05,"Russia",37240,143455029
2014-05-12,"Russia",37295,143460342
2014-05-19,"Russia",37131,143465656
2014-05-26,"Russia",36613,143470969
2014-06-02,"Russia",34798,143476282
2014-06-09,"Russia",35278,143481596
2014-06-16,"Russia",34539,143486909
2014-06-23,"Russia",35004,143492223
2014-06-30,"Russia",34820,143497536
2014-07-07,"Russia",35086,143501256
2014-07-14,"Russia",35149,143504976
2014-07-21,"Russia",35169,143508695
2014-07-28,"Russia",33519,143512415
2014-08-04,"Russia",35064,143516135
2014-08-11,"Russia",35142,143519855
2014-08-18,"Russia",35259,143523574
2014-08-25,"Russia",33471,143527294
2014-09-01,"Russia",32522,143531014
2014-09-08,"Russia",33804,143534734
2014-09-15,"Russia",34277,143538454
2014-09-22,"Russia",35767,143542173
2014-09-29,"Russia",36414,143545893
2014-10-06,"Russia",36017,143549613
2014-10-13,"Russia",36334,143553333
2014-10-20,"Russia",36445,143557052
2014-10-27,"Russia",35949,143560772
2014-11-03,"Russia",35621,143564492
2014-11-10,"Russia",34963,143568212
2014-11-17,"Russia",34319,143571932
2014-11-24,"Russia",34718,143575651
2014-12-01,"Russia",34702,143579371
2014-12-08,"Russia",35947,143583091
2014-12-15,"Russia",35907,143586811
2014-12-22,"Russia",35624,143590531
2014-12-29,"Russia",35918,143594250
2015-01-06,"Russia",40811,143598501
2015-01-13,"Russia",40488,143602221
2015-01-20,"Russia",39051,143605941
2015-01-27,"Russia",36801,143609661
2015-02-03,"Russia",36582,143613381
2015-02-10,"Russia",37760,143617100
2015-02-17,"Russia",38331,143620820
2015-02-24,"Russia",38985,143624540
2015-03-03,"Russia",39971,143628260
2015-03-10,"Russia",39116,143631980
2015-03-17,"Russia",39423,143635699
2015-03-24,"Russia",38045,143639419
2015-03-31,"Russia",36806,143643139
2015-04-07,"Russia",36798,143646859
2015-04-14,"Russia",37139,143650578
2015-04-21,"Russia",37146,143654298
2015-04-28,"Russia",36642,143658018
2015-05-05,"Russia",36581,143661738
2015-05-12,"Russia",36042,143665458
2015-05-19,"Russia",35962,143669177
2015-05-26,"Russia",36070,143672897
2015-06-02,"Russia",35807,143676617
2015-06-09,"Russia",35078,143680337
2015-06-16,"Russia",34805,143684056
2015-06-23,"Russia",36053,143687776
2015-06-30,"Russia",36306,143691496
2015-07-07,"Russia",33620,143694452
2015-07-14,"Russia",33535,143697408
2015-07-21,"Russia",33512,143700364
2015-07-28,"Russia",34080,143703320
2015-08-04,"Russia",34396,143706275
2015-08-11,"Russia",33533,143709231
2015-08-18,"Russia",33666,143712187
2015-08-25,"Russia",32919,143715143
2015-09-01,"Russia",33469,143718099
2015-09-08,"Russia",33510,143721055
2015-09-15,"Russia",33358,143724011
2015-09-22,"Russia",34591,143726967
2015-09-29,"Russia",34258,143729922
2015-10-06,"Russia",34167,143732878
2015-10-13,"Russia",34847,143735834
2015-10-20,"Russia",35736,143738790
2015-10-27,"Russia",34732,143741746
2015-11-03,"Russia",34012,143744702
2015-11-10,"Russia",33927,143747658
2015-11-17,"Russia",34184,143750614
2015-11-24,"Russia",35048,143753569
2015-12-01,"Russia",34382,143756525
2015-12-08,"Russia",33827,143759481
2015-12-15,"Russia",33729,143762437
2015-12-22,"Russia",34074,143765393
2015-12-29,"Russia",34744,143768349
2015-12-31,"Russia",38768,143769193
2016-01-06,"Russia",41256,143771727
2016-01-13,"Russia",39984,143774683
2016-01-20,"Russia",38488,143777639
2016-01-27,"Russia",37919,143780595
2016-02-03,"Russia",37451,143783551
2016-02-10,"Russia",35825,143786506
2016-02-17,"Russia",35946,143789462
2016-02-24,"Russia",35681,143792418
2016-03-02,"Russia",34894,143795374
2016-03-09,"Russia",35457,143798330
2016-03-16,"Russia",35491,143801286
2016-03-23,"Russia",34816,143804242
2016-03-30,"Russia",34356,143807198
2016-04-06,"Russia",34866,143810153
2016-04-13,"Russia",34854,143813109
2016-04-20,"Russia",35134,143816065
2016-04-27,"Russia",34431,143819021
2016-05-04,"Russia",36141,143821977
2016-05-11,"Russia",36104,143824933
2016-05-18,"Russia",35058,143827889
2016-05-25,"Russia",35296,143830845
2016-06-01,"Russia",33879,143833800
2016-06-08,"Russia",34345,143836756
2016-06-15,"Russia",36531,143839712
2016-06-22,"Russia",37211,143842668
2016-06-29,"Russia",34187,143845624
2016-07-06,"Russia",32844,143845473
2016-07-13,"Russia",34514,143845322
2016-07-20,"Russia",34177,143845170
2016-07-27,"Russia",33175,143845019
2016-08-03,"Russia",34697,143844868
2016-08-10,"Russia",34320,143844717
2016-08-17,"Russia",33783,143844566
2016-08-24,"Russia",33117,143844415
2016-08-31,"Russia",31792,143844263
2016-09-07,"Russia",33045,143844112
2016-09-14,"Russia",34183,143843961
2016-09-21,"Russia",35518,143843810
2016-09-28,"Russia",35696,143843659
2016-10-05,"Russia",35017,143843508
2016-10-12,"Russia",34450,143843356
2016-10-19,"Russia",34127,143843205
2016-10-26,"Russia",33865,143843054
2016-11-02,"Russia",33951,143842903
2016-11-09,"Russia",34526,143842752
2016-11-16,"Russia",34215,143842601
2016-11-23,"Russia",34772,143842449
2016-11-30,"Russia",34501,143842298
2016-12-07,"Russia",34763,143842147
2016-12-14,"Russia",35525,143841996
2016-12-21,"Russia",37372,143841845
2016-12-28,"Russia",39210,143841694
2017-01-06,"Russia",42790,143841499
2017-01-13,"Russia",40387,143841348
2017-01-20,"Russia",38694,143841197
2017-01-27,"Russia",36891,143841046
2017-02-03,"Russia",36832,143840895
2017-02-10,"Russia",35859,143840743
2017-02-17,"Russia",36530,143840592
2017-02-24,"Russia",36962,143840441
2017-03-03,"Russia",35225,143840290
2017-03-10,"Russia",34473,143840139
2017-03-17,"Russia",34455,143839988
2017-03-24,"Russia",33827,143839836
2017-03-31,"Russia",33154,143839685
2017-04-07,"Russia",34103,143839534
2017-04-14,"Russia",34117,143839383
2017-04-21,"Russia",34515,143839232
2017-04-28,"Russia",34367,143839081
2017-05-05,"Russia",34722,143838929
2017-05-12,"Russia",34130,143838778
2017-05-19,"Russia",34513,143838627
2017-05-26,"Russia",33921,143838476
2017-06-02,"Russia",33411,143838325
2017-06-09,"Russia",33954,143838174
2017-06-16,"Russia",34229,143838022
2017-06-23,"Russia",33969,143837871
2017-06-30,"Russia",34117,143837720
2017-07-07,"Russia",32466,143833607
2017-07-14,"Russia",33204,143829495
2017-07-21,"Russia",32713,143825382
2017-07-28,"Russia",33508,143821269
2017-08-04,"Russia",32995,143817156
2017-08-11,"Russia",32346,143813044
2017-08-18,"Russia",31958,143808931
2017-08-25,"Russia",31655,143804818
2017-09-01,"Russia",31611,143800706
2017-09-08,"Russia",32130,143796593
2017-09-15,"Russia",33611,143792480
2017-09-22,"Russia",33233,143788368
2017-09-29,"Russia",33621,143784255
2017-10-06,"Russia",35132,143780142
2017-10-13,"Russia",34597,143776029
2017-10-20,"Russia",33503,143771917
2017-10-27,"Russia",33092,143767804
2017-11-03,"Russia",32528,143763691
2017-11-10,"Russia",32357,143759579
2017-11-17,"Russia",32541,143755466
2017-11-24,"Russia",32353,143751353
2017-12-01,"Russia",32233,143747241
2017-12-08,"Russia",32824,143743128
2017-12-15,"Russia",33121,143739015
2017-12-22,"Russia",33308,143734902
2017-12-29,"Russia",33542,143730790
2018-01-06,"Russia",37913,143726090
2018-01-13,"Russia",35579,143721977
2018-01-20,"Russia",35134,143717864
2018-01-27,"Russia",35086,143713751
2018-02-03,"Russia",34976,143709639
2018-02-10,"Russia",34762,143705526
2018-02-17,"Russia",34712,143701413
2018-02-24,"Russia",36114,143697301
2018-03-03,"Russia",36878,143693188
2018-03-10,"Russia",38107,143689075
2018-03-17,"Russia",38379,143684963
2018-03-24,"Russia",38316,143680850
2018-03-31,"Russia",37490,143676737
2018-04-07,"Russia",37313,143672624
2018-04-14,"Russia",37503,143668512
2018-04-21,"Russia",36975,143664399
2018-04-28,"Russia",35811,143660286
2018-05-05,"Russia",35490,143656174
2018-05-12,"Russia",34761,143652061
2018-05-19,"Russia",34718,143647948
2018-05-26,"Russia",33197,143643836
2018-06-02,"Russia",33362,143639723
2018-06-09,"Russia",33831,143635610
2018-06-16,"Russia",34459,143631497
2018-06-23,"Russia",35443,143627385
2018-06-30,"Russia",36126,143623272
2018-07-07,"Russia",33954,143621664
2018-07-14,"Russia",33350,143620057
2018-07-21,"Russia",32467,143618449
2018-07-28,"Russia",32577,143616842
2018-08-04,"Russia",32405,143615234
2018-08-11,"Russia",31809,143613626
2018-08-18,"Russia",31773,143612019
2018-08-25,"Russia",31839,143610411
2018-09-01,"Russia",32397,143608804
2018-09-08,"Russia",31726,143607196
2018-09-15,"Russia",32576,143605589
2018-09-22,"Russia",33342,143603981
2018-09-29,"Russia",33161,143602373
2018-10-06,"Russia",33916,143600766
2018-10-13,"Russia",33205,143599158
2018-10-20,"Russia",33166,143597551
2018-10-27,"Russia",32093,143595943
2018-11-03,"Russia",32200,143594335
2018-11-10,"Russia",32114,143592728
2018-11-17,"Russia",32692,143591120
2018-11-24,"Russia",33016,143589513
2018-12-01,"Russia",32596,143587905
2018-12-08,"Russia",33348,143586298
2018-12-15,"Russia",32969,143584690
2018-12-22,"Russia",33353,143583082
2018-12-29,"Russia",35257,143581475
2019-01-06,"Russia",39539,143579638
2019-01-13,"Russia",37995,143578030
2019-01-20,"Russia",36593,143576422
2019-01-27,"Russia",36056,143574815
2019-02-03,"Russia",36257,143573207
2019-02-10,"Russia",36648,143571600
2019-02-17,"Russia",36625,143569992
2019-02-24,"Russia",36309,143568385
2019-03-03,"Russia",36001,143566777
2019-03-10,"Russia",35666,143565169
2019-03-17,"Russia",34910,143563562
2019-03-24,"Russia",34092,143561954
2019-03-31,"Russia",32750,143560347
2019-04-07,"Russia",32970,143558739
2019-04-14,"Russia",33310,143557131
2019-04-21,"Russia",33270,143555524
2019-04-28,"Russia",34077,143553916
2019-05-05,"Russia",34349,143552309
2019-05-12,"Russia",35063,143550701
2019-05-19,"Russia",33545,143549094
2019-05-26,"Russia",32615,143547486
2019-06-02,"Russia",33458,143545878
2019-06-09,"Russia",32887,143544271
2019-06-16,"Russia",32870,143542663
2019-06-23,"Russia",33493,143541056
2019-06-30,"Russia",31898,143539448
2019-07-07,"Russia",31934,143539448
2019-07-14,"Russia",31734,143539448
2019-07-21,"Russia",32750,143539448
2019-07-28,"Russia",32447,143539448
2019-08-04,"Russia",31704,143539448
2019-08-11,"Russia",32068,143539448
2019-08-18,"Russia",32394,143539448
2019-08-25,"Russia",32067,143539448
2019-09-01,"Russia",31109,143539448
2019-09-08,"Russia",31563,143539448
2019-09-15,"Russia",32178,143539448
2019-09-22,"Russia",33682,143539448
2019-09-29,"Russia",34492,143539448
2019-10-06,"Russia",34725,143539448
2019-10-13,"Russia",32992,143539448
2019-10-20,"Russia",33168,143539448
2019-10-27,"Russia",32321,143539448
2019-11-03,"Russia",32304,143539448
2019-11-10,"Russia",32638,143539448
2019-11-17,"Russia",31914,143539448
2019-11-24,"Russia",32800,143539448
2019-12-01,"Russia",33764,143539448
2019-12-08,"Russia",32624,143539448
2019-12-15,"Russia",32479,143539448
2019-12-22,"Russia",32548,143539448
2019-12-29,"Russia",32939,143539448
2000-01-13,"Scotland",1930,5063396
2000-01-20,"Scotland",1587,5063396
2000-01-27,"Scotland",1329,5063396
2000-02-03,"Scotland",1205,5063396
2000-02-10,"Scotland",1130,5063396
2000-02-17,"Scotland",1148,5063396
2000-02-24,"Scotland",1135,5063396
2000-03-02,"Scotland",1131,5063396
2000-03-09,"Scotland",1146,5063396
2000-03-16,"Scotland",1032,5063396
2000-03-23,"Scotland",1042,5063396
2000-03-30,"Scotland",1082,5063396
2000-04-06,"Scotland",1062,5063396
2000-04-13,"Scotland",1029,5063396
2000-04-20,"Scotland",1019,5063396
2000-04-27,"Scotland",1180,5063396
2000-05-04,"Scotland",1052,5063396
2000-05-11,"Scotland",1035,5063396
2000-05-18,"Scotland",1085,5063396
2000-05-25,"Scotland",977,5063396
2000-06-01,"Scotland",1062,5063396
2000-06-08,"Scotland",1041,5063396
2000-06-15,"Scotland",1026,5063396
2000-06-22,"Scotland",1078,5063396
2000-06-29,"Scotland",1027,5063396
2000-07-06,"Scotland",1014,5063376
2000-07-13,"Scotland",1026,5063356
2000-07-20,"Scotland",1010,5063336
2000-07-27,"Scotland",953,5063316
2000-08-03,"Scotland",901,5063297
2000-08-10,"Scotland",982,5063277
2000-08-17,"Scotland",981,5063257
2000-08-24,"Scotland",977,5063237
2000-08-31,"Scotland",963,5063217
2000-09-07,"Scotland",1039,5063197
2000-09-14,"Scotland",1007,5063177
2000-09-21,"Scotland",961,5063157
2000-09-28,"Scotland",1095,5063137
2000-10-05,"Scotland",981,5063118
2000-10-12,"Scotland",1072,5063098
2000-10-19,"Scotland",1109,5063078
2000-10-26,"Scotland",1033,5063058
2000-11-02,"Scotland",1068,5063038
2000-11-09,"Scotland",1102,5063018
2000-11-16,"Scotland",1137,5062998
2000-11-23,"Scotland",1076,5062978
2000-11-30,"Scotland",1043,5062958
2000-12-07,"Scotland",1059,5062939
2000-12-14,"Scotland",1053,5062919
2000-12-21,"Scotland",1185,5062899
2000-12-28,"Scotland",1126,5062879
2001-01-06,"Scotland",1308,5062853
2001-01-13,"Scotland",1270,5062833
2001-01-20,"Scotland",1319,5062813
2001-01-27,"Scotland",1244,5062794
2001-02-03,"Scotland",1205,5062774
2001-02-10,"Scotland",1200,5062754
2001-02-17,"Scotland",1217,5062734
2001-02-24,"Scotland",1125,5062714
2001-03-03,"Scotland",1138,5062694
2001-03-10,"Scotland",1230,5062674
2001-03-17,"Scotland",1164,5062654
2001-03-24,"Scotland",1165,5062634
2001-03-31,"Scotland",1208,5062615
2001-04-07,"Scotland",1092,5062595
2001-04-14,"Scotland",994,5062575
2001-04-21,"Scotland",1185,5062555
2001-04-28,"Scotland",1159,5062535
2001-05-05,"Scotland",1082,5062515
2001-05-12,"Scotland",1040,5062495
2001-05-19,"Scotland",1031,5062475
2001-05-26,"Scotland",997,5062455
2001-06-02,"Scotland",1123,5062436
2001-06-09,"Scotland",1005,5062416
2001-06-16,"Scotland",1037,5062396
2001-06-23,"Scotland",1009,5062376
2001-06-30,"Scotland",1006,5062356
2001-07-07,"Scotland",973,5062377
2001-07-14,"Scotland",1036,5062398
2001-07-21,"Scotland",975,5062419
2001-07-28,"Scotland",1034,5062440
2001-08-04,"Scotland",1022,5062461
2001-08-11,"Scotland",1060,5062482
2001-08-18,"Scotland",994,5062503
2001-08-25,"Scotland",979,5062524
2001-09-01,"Scotland",1004,5062544
2001-09-08,"Scotland",1040,5062565
2001-09-15,"Scotland",1056,5062586
2001-09-22,"Scotland",1006,5062607
2001-09-29,"Scotland",1079,5062628
2001-10-06,"Scotland",1082,5062649
2001-10-13,"Scotland",1064,5062670
2001-10-20,"Scotland",1051,5062691
2001-10-27,"Scotland",1012,5062712
2001-11-03,"Scotland",1053,5062733
2001-11-10,"Scotland",1015,5062754
2001-11-17,"Scotland",1063,5062775
2001-11-24,"Scotland",1059,5062796
2001-12-01,"Scotland",1111,5062817
2001-12-08,"Scotland",1131,5062838
2001-12-15,"Scotland",1147,5062859
2001-12-22,"Scotland",1194,5062880
2001-12-29,"Scotland",1147,5062901
2002-01-06,"Scotland",1256,5062924
2002-01-13,"Scotland",1417,5062945
2002-01-20,"Scotland",1280,5062966
2002-01-27,"Scotland",1207,5062987
2002-02-03,"Scotland",1236,5063008
2002-02-10,"Scotland",1226,5063029
2002-02-17,"Scotland",1203,5063050
2002-02-24,"Scotland",1178,5063071
2002-03-03,"Scotland",1184,5063092
2002-03-10,"Scotland",1209,5063113
2002-03-17,"Scotland",1172,5063134
2002-03-24,"Scotland",1195,5063155
2002-03-31,"Scotland",976,5063176
2002-04-07,"Scotland",1190,5063197
2002-04-14,"Scotland",1086,5063218
2002-04-21,"Scotland",1101,5063239
2002-04-28,"Scotland",1100,5063260
2002-05-05,"Scotland",1130,5063280
2002-05-12,"Scotland",1017,5063301
2002-05-19,"Scotland",1049,5063322
2002-05-26,"Scotland",1031,5063343
2002-06-02,"Scotland",1099,5063364
2002-06-09,"Scotland",1057,5063385
2002-06-16,"Scotland",1092,5063406
2002-06-23,"Scotland",1073,5063427
2002-06-30,"Scotland",1019,5063448
2002-07-07,"Scotland",995,5063557
2002-07-14,"Scotland",1069,5063665
2002-07-21,"Scotland",1001,5063774
2002-07-28,"Scotland",986,5063883
2002-08-04,"Scotland",1042,5063992
2002-08-11,"Scotland",957,5064100
2002-08-18,"Scotland",1026,5064209
2002-08-25,"Scotland",984,5064318
2002-09-01,"Scotland",1007,5064426
2002-09-08,"Scotland",1074,5064535
2002-09-15,"Scotland",1115,5064644
2002-09-22,"Scotland",1070,5064752
